Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Klhl31	0	0	0	0	0	0	0	0	0	0	0	0	0.023692251	0	0	0	0	0	0	0
Gclc	0	4.839965313	0	0	0	0.799839146	0	0	0.280039022	0	0	0	0	12.22938529	0.817780175	0	0	0.226861633	5.704991367	1.96285753
Gm34654	0	0	0	0	0	0	0	0	0	0	0	0.040796206	22.05353111	0	0	0.127696666	0	0.052932004	0	0.109042743
Elovl5	0	0	0	169.4337449	244.7383419	79.61415616	0	0	0	0.271236618	0	106.3489363	54.47677706	29.30928662	101.3828585	62.25285679	20.64369425	27.84139878	71.78884951	68.62869484
Gm34771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176808668	0	0	0	0	0	0.188513569
Gm23609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcm1	0	0.055190239	0.760025882	1.975899004	1.963894933	0.324287454	0.068799187	0.143864962	0	0.845180769	0.535655976	1.276034707	0.947923017	0.879697009	0.198936888	0.599119609	0.564265962	2.152307914	0.721988268	1.790600859
Fbxo9	0	0	0	0.36223331	17.62265095	0	0	22.15429641	0	0	35.07127586	100.3560181	78.200445	40.68431983	45.13195744	19.77013712	0	63.66293574	19.96416319	29.38738787
Cilk1	0	0.01575315	0	0	53.04683372	0	14.51218737	0	0.036458911	0	2.402623555	0.018211161	0	6.893701968	1.334407005	1.197062166	6.156089383	0	7.745163081	1.703658971
Rn7sk	0	0	0	0	110.1860874	122.6817534	0	0	10.17313445	19.15861877	110.6401568	0	233.6384251	290.5413757	9.75030435	28.5484103	26.887613	675.5354498	22.48493281	135.2982324
C920006O11Rik	0	0	0	19.90510006	0	12.19372373	0	107.9887983	0	0	36.67961016	0	14.65710406	76.66677985	5.872418964	10.8545402	11.19250977	58.99584573	4.905229204	62.44528249
Gsta4	0	65.6703131	144.9062005	248.5068419	342.1253657	0	103.8767175	0	40.86951421	160.6695144	173.9646971	45.22080505	227.604169	232.3592309	45.05484386	194.9254083	24.91624868	113.1361928	167.6094375	80.11246629
Gsta1	0	0	0	0	0	2.02607718	0	0	0	0	0	0	10.52873947	0	0	0	0	0.344798711	0	0
Gm3776	0	0	0	0	0	1.450407454	0	0	0	0	0	0	5.920498051	0	0	0	0	0.113921992	0	0
Gm10639	0	0	0.252679412	0	0.481098674	0.754691856	0	0	0	0.393386198	0	0.148481384	0.169695073	0	0.231486059	0	0	0.385301381	0.140019464	0.396870671
Omt2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Omt2b	0	0	0	0	0	0	0	0	0	0	0	0	0.201787066	0	0	0	0	0	0	0
Gsta2	0	1.880165589	0	3.563626322	23.61317612	0.812316111	5.514780174	0	0.255966702	0.33873846	12.88107495	1.66211378	7.598326763	4.487282049	0	0.800400187	1.382034661	4.313097829	9.042636306	3.929997157
Dppa5a	0	0.17512784	0	0	0	0	0	0	0	0	0	9.110410043	0	0	0	0	0	7.617666782	0	0
Ooep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddx43	0	0.211088653	0	0	0.158134728	0.06201586	0	0	0	0.258608151	0.175606983	0.29283053	0.223111686	0	0	0.050921787	0.143878271	2.596256056	0.092047395	0.260898809
Cgas	0	0	0	10.01342025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48875676	0	0
Mto1	1.852278455	0.268557286	1.144714306	96.84221366	55.91314215	2.892985448	2.510841153	2.916879304	2.071819799	0.479811953	90.35926843	2.380201582	36.07305864	1.880883275	12.58442392	27.2097767	2.338958908	5.907954516	3.513215637	38.0334393
Eef1a1	0	2698.243061	3454.5087	4401.791897	3803.701849	2253.512833	4810.020922	5821.693222	1580.753829	2930.725416	4141.496471	3475.4442	3020.209583	3893.757525	2125.477833	2990.169152	3166.658687	3059.940878	2466.067696	3453.825547
LOC115487230	0	0	0	43.17531269	0	0.753829351	0	0	0	0	0	0	0	58.37312905	0	0	0	0	0	0
Slc17a5	0	0.018161616	0.035729139	0.888627091	0	2.374391713	0	0	19.46129621	0.139063071	28.70681239	12.53426948	0.359925967	6.421292626	3.338702339	4.994569685	0.061894891	1.171363575	1.603711037	30.78068825
Cd109	0	0.05351515	0	0.532202258	0.033408568	0	0.022237017	0.092998993	0.123854856	0.081952853	0.024733247	0.206217591	0.188544088	0.103393596	0.353648017	0.043032268	0.101322189	1.41807807	0.077786119	0.41339381
Gm39376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037517091	0.21814084	0
Col12a1	0	0	0	0	0	6.764895947	0.405816906	129.442199	1.359857052	2.176534768	10.76687673	4.736365012	7.102011256	9.066290261	12.10650146	5.487677971	5.917089719	2.084164885	10.61212448	7.752817188
Cox7a2	1101.189359	187.6237993	504.0473615	257.3203498	498.3607102	178.1077224	163.7549504	520.9624771	113.607836	219.8480932	156.700464	293.5171782	189.5408015	220.9087895	280.0650031	265.1005476	217.8724591	276.5622065	283.7806138	273.5289694
Tmem30a	0	58.18344961	0.362035748	0	51.69839034	205.8098303	104.2267084	0.159902367	46.77931356	48.8017075	0	20.13959303	45.83130088	118.4869277	49.75052834	39.76942871	64.00595226	34.18139094	86.23232576	10.94614853
4930429F24Rik	0	0	0	0	0	107.4020847	0	26.75945074	0	0	7.987113906	0	0	0	5.324179349	15.14353644	0	0.110774147	0	0
Filip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036681997
Gm35261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senp6	0	0	0	16.6570081	40.90212795	0.031207451	0	0	0	2.049643341	3.682019357	9.946622926	0.870120799	5.110185414	0.229733704	3.02371721	22.15502093	0.159326934	22.46512131	2.166264931
Myo6	0	0	0.107465599	0.065190245	0.153459942	0.10030424	0.017024032	0	0	0.020913597	0.037870151	0.031574873	0.018043004	0	0.073838984	0.03294429	0.015513882	0.061451352	1.920515142	0.084395369
Gm27227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Impg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39380	0	0	0	0	0	0	0	0	0	0	0	0.110070169	0	0	0	0	0	0.14281315	0.103797295	0
Gm35397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Htr1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D430036J16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567673	0	4.085076055	8.268792911	11.91998273	0.088447674	6.20890419	4.179876244	22.89758844	11.53115456	10.45055176	11.58998698	13.32122257	13.53976782	1.231784408	5.447372392	9.142560196	17.94565163	5.950207451	9.00966638	8.025903725
Mei4	0	0.053643013	0.105531287	0.234728493	0.368372305	0.420261664	0.111450738	0.279663586	0.289685158	0.082148663	0.099169367	0.206710305	0.094497288	0	0.451172892	0.107837712	0.142189989	3.727996466	1.345016531	7.044486018
Gm23748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063H06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Irak1bp1	0	0	0	24.83996266	50.97739853	65.07154114	0	0	110.8945652	114.6973257	131.1441543	67.11437	235.201853	129.8390201	47.23978676	75.67580112	55.44233512	52.21189914	84.29985356	39.02918006
Gm38553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phip	0	0	0	0	18.72445117	0.014955575	0	0	12.77117376	10.38381152	0	0	5.165280385	0	0	3.831409567	0	0	13.39643141	5.206434967
Gm39382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115486417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hmgn3	0	0.213112379	0	0	0.099781737	0.547841098	0	0	0	0	0.073871059	0.184773702	0	0.154403393	0	0.192787421	0.181572056	0.239739018	0	0
Gm27216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lca5	0	2.135906637	2.227876732	3.866211884	5.933222664	1.979391652	2.948498946	2.877262489	2.786837062	2.700153431	2.265825659	4.39149194	2.859831123	2.638018737	5.709674138	3.752014286	6.139265545	3.676722811	3.531758979	4.385088964
Gm2087	0	0	0	0	0.572861364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3bgrl2	0	0	0.756955634	0	0	0	0	0	0	0	0	0	0	0	1.560299346	0.42542455	0	0	0.489368226	0
Gm39384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2109	0	0	0.154111519	0.186972718	0	0	0	0	0	0	0	0	0.1034986	0	0	0	0	0	0	0
Gm39385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elovl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttk	0	0	0	0	0	1.862694113	0	0	0	0	0	0.040719401	0.046537023	0	0	0	0.04001384	0	18.93061393	20.40702266
Gm39387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bckdhb	0	0.317289275	8.863633826	79.97063076	18.42126552	6.898028614	0.079105453	0.165416242	0	109.6179869	112.9733622	60.30140409	67.6591234	32.09142285	40.02916074	49.82819199	64.80733326	8.37600335	28.57077766	64.11805768
Gm29163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39388	0	0	0	0	0	0	0	0	0	0	0	0	0.151960547	0	0	0	0	0	0	0
Gm26126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930554C24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tent5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ibtk	0	0.015991018	0.849391562	0.171751221	80.29255893	3.593978075	0.019934123	0	0.370094306	3.330445657	0	0	9.422766115	0.509773139	13.02679551	10.22258501	7.393491696	13.38378927	18.09506236	1.704678254
Gm22830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330154J02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpbg	0	0	0	0	0	0	0	0	21.13742134	0	0	0	2.536512228	19.23512425	17.84439099	11.34682479	0	16.98987995	0	3.559327777
Ube2cbp	0	0	0	68.94089774	0	0	0.057611176	0	0.213920299	0.636964972	0	0.053426402	0.061059487	0	0	0.055743529	0.052500662	18.71622478	7.708391411	23.77645818
Dop1a	0	0	0	0	0	5.035856947	0	0	0	0	0	3.192200681	0	0	0	0	0	0	1.197967732	0
Pgm3	0	0	113.759497	43.80521626	0	0	0	0	0	0	0	9.227960065	0	18.54940057	0	14.55598997	0	0	4.522330766	0
Rwdd2a	0	0	0	0	0	0	0	0	0	0	0	0	0	38.10782911	0	0	0	0	0	0
Me1	0	29.21629862	0.120876741	98.21970079	0.690443746	0	114.2785003	0	179.461099	162.4533198	57.63258731	61.61896171	46.02832559	37.08240026	49.66611311	32.4236187	26.38429808	55.01964538	45.51460274	49.64706553
A330041J22Rik	0	0	0	0	0	31.94213829	0	0	0	0	0	9.153800795	11.18587933	0	0	0.073467733	0	29.78339957	0	0
Gm22138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.51832041	0	0
Snap91	0	0	0	0	0	0	0	0	0	0	0	0	0.031099495	0	0	0.141959564	0	0	0.076982813	0
Gm39389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36539	0	0	0	0	0	0	0	0	0	0	0	0	1.868516454	0	0	0	0	0	0	0
Ripply2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyb5r4	0	39.07859844	0	153.6718568	0	94.02571943	0	0.093369921	55.95698369	40.97530218	0	13.58183004	27.44793435	21.64354731	44.54370853	19.96020314	12.24784822	0	38.11102842	28.99764557
Mrap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cep162	0	0	0	0	0	24.12001329	0	0	0.605608864	26.34747617	0	0	0	0	0	6.47021247	9.244754638	0.510232435	9.356564038	7.479023169
Tbx18	0	0	0	0	0	0	0	0	0	2.792293739	0	0	0	0.31288219	0	5.266721044	0	0	0.209236181	13.49207606
Gm36767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059988731	0
LOC118567676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165151162	0
Gm25528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099690174	0	0
Gm51281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nt5e	0	0	0	0	0	22.20164307	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242224139
Snx14	0	7.584928748	14.62916045	14.94426762	8.356125625	11.36037211	66.03836012	20.46953672	15.97112852	14.43969173	13.73349902	15.57685389	15.75879992	14.99922179	65.08082717	36.52311878	16.151702	20.43363283	31.64810892	39.98046116
Syncrip	0	0	0	64.53537476	0.770889303	3.961440435	103.9490565	0.184992623	16.68751435	48.18864037	1.908925687	33.68610623	46.33741846	43.37568867	34.99458077	33.43510114	28.1201218	38.29936654	22.28131197	30.39289692
Snhg5	0	0	0	0	0	108.139281	0	0	71.69726071	0.170039336	0	88.18384305	0	0.160894139	63.43725464	70.71389192	86.27743764	83.10581123	87.27381324	71.36292089
LOC115487269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp949	0	0.0593638	0.058392863	0.035421986	1.000614007	0.392411828	37.81495848	0.464232679	0	0.136364174	0.082309002	0.102939764	6.549009366	0.129030122	0.106990384	0.035801436	0.067437392	0.445205457	4.918378034	7.841606195
Trim43a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087195819
Gm51715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430037G07Rik	0	0	0	0	0	0.622852391	0	0	0	0	0	0	0	18.17617591	0	0.383572328	0.040139788	13.19666327	0	16.04946493
LOC115487271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26567	0	0	0.060770998	0.184322995	0.173560914	0.090754084	0	0.644185651	0.500452234	0	0.214152893	0.249974988	0.163250956	0.044761688	0.445390898	0.223557014	0.070183879	1.11200905	0.235728971	0.381799633
Gm29415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfsl	0	9.888721643	0	8.996330998	10.71340137	20.87714977	15.28450789	0	23.75869482	5.908018904	11.55896053	0.256315879	4.481920702	2.602366564	7.872171955	8.77178321	9.949046498	2.593992275	3.33557724	9.522858056
Gm10634	0	0.024731647	0.437888578	0.17708652	0.185274396	0.181648128	0.061660078	0.451277665	0	0.07574786	0	0.114362397	0.392104411	0.179184814	0.044573434	0.119322346	0.084285596	0.370955505	0.323534729	0.267465826
Bcl2a1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330159M07Rik	0	0	0	0	0	20.42234191	0	0	0	0	0	0	0	0	0	5.429494883	14.84311825	1.553511106	0.043426903	2.769503813
LOC115487268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303249791	0	0	0	0
Gm2396	0	0	0	0	0	0	0	0	0.052201367	0	0	0	0	0	0	0	0	0	0	0
LOC118567678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51716	0	1.386744231	0	3.47533663	4.285314382	11.20384111	3.111644033	0	11.71454775	3.185480577	7.114161735	0.320624409	2.015377924	0.803775043	4.748681272	2.927137807	5.671238871	1.040004347	1.511760486	3.427942843
Gm24463	0	0.285278133	0.280612206	0	0	6.07637223	0	0.371818719	0	0	0	0	0	0.206688659	0	0.344094108	0.972229535	1.283685162	0	0.881486573
LOC115487270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim43b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.066887413
Gm40542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930579C12Rik	0	0	0	0	0	0.044834195	0	0	0	0	0	0	0	0	0	0	0	0.045779419	0	0
Gm26423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bcl2a1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfs	0	8.425752258	0	40.83950514	14.56629012	20.94574914	22.62269812	0	137.1032733	5.955303757	48.34741419	7.192945759	4.966618144	28.17505328	31.77293173	15.3225186	35.93057991	3.305316354	4.098075438	55.47436242
Gm40543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm47403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Minar1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmed3	0	171.9464391	0	168.873999	0	116.9495922	131.482106	468.989778	214.6737053	95.69297535	240.1702692	112.2279271	185.7279247	232.8158846	158.9211238	113.0046375	166.0510281	95.3795527	72.0027884	131.2532841
Ankrd34c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930524O08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rasgrf1	0	0	0	0	0	0.023777963	0	0	0	0	0.022443594	0	0.342179653	0	0	0.019524302	0	0	0.017646289	0
Ctsh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103851786
Morf4l1	0	73.35628419	79.47821328	57.37810711	0	42.65458956	59.11607242	64.24231207	29.76692436	80.0339058	69.03432241	116.2724739	27.86959274	66.54435311	28.44219521	79.15313357	39.94839072	75.23298359	79.39595699	84.84700679
n-TKctt18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430062P05Rik	0	0.036975278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.894505775	0
Adamts7	0	0	0	0	0	0	0	0	0	0	0	0.013742744	0	3.738015717	4.563582299	0	1.958169604	2.032716745	1.257076152	2.277414796
Tbc1d2b	0	0.154837166	0	0.092390312	0.202990461	0.090979404	0.019301731	0.242169378	0.143341353	0.237116922	0.85873833	0.698087788	0.163656269	3.432770767	0.418590652	2.259796529	0.211074385	0.139346238	3.021446211	0.430590993
Gm30849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31114	0	0.06679973	0.131414345	0.478307477	0.062552848	2.94376978	0.541263942	0.348255081	0.154600537	0.767225982	0.138928583	0.424724792	0.926683536	0.048397493	0.300980088	0.241715617	0.113826933	0.70136086	0.400519823	1.083630511
Gm40546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A730094K22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zic1	0	0	0	0	0	3.089768586	13.66104221	0	0	0	0	0.429102082	11.02251125	0.02561234	0.031856214	0.106598198	4.899367376	1.537686792	2.543499527	4.36926426
Zic4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530669544	0
Gm29478	0	0	0	0.014539391	0	0	0	0	0	0	0	0.014084299	0	0	0	0	0	0	0	0.018822714
Gm39400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02990966	0	0	0	0
Gm26101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112375584	0
Plscr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31588	0	0	0	0	0	0	0	0	0.035028476	0	0	0	0	0	0	0	0.017193489	0	0	0
Gm31531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plscr1	0	7.775152855	342.5097456	240.3381936	1.617963808	0	257.9564016	5.431179087	102.6757877	173.5440397	446.0123223	194.1009955	85.13422808	235.4172593	87.83329282	171.3200016	145.1315554	130.7225201	241.3746666	25.67334632
Mir6386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plscr2	0	307.7123545	900.8926964	93.59265173	144.6952555	0	170.6087901	404.9978754	51.05308473	275.1205931	110.7978307	260.3423633	48.83065896	135.0794836	96.23762256	185.1610707	164.8115058	302.1554546	210.9948472	158.0308267
1700057G04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160053901	0	0
Plscr4	0	0.034402987	0	0	0	30.01860291	0	0	0.079621883	0.052684575	45.64925848	24.22053092	0.045453109	10.96723087	13.20683655	20.99691144	37.90940367	0	28.46587546	0
Gm25417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B430319G15Rik	0	0	0	0	0	2.998921754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plod2	0	0.041619036	0.040938327	24.0391217	0.058459576	22.26893581	0.025940782	24.70831711	0.288967878	0.2071394	23.96223388	0.120282445	2.405678133	0	9.432418582	6.52595574	14.88116148	3.012021857	5.44452363	2.218341152
4933400C23Rik	0	0	0	0	0	0	0	0.171323965	0	0	0	0	0	0	0	0.079274609	0	0	0.286597216	0
1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dipk2a	0	0	0	0	0	0	5.243229606	0	0	0	39.79817354	1.149884947	14.68115848	10.00692297	10.09033079	9.598047816	0	17.94597272	28.19318489	28.58342951
Gm39404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a9	0	0	0	0	0	0	0	0	0	0.049229602	0	0.074325733	24.37913668	0.046581894	0	0	0	0	16.75149239	0.248328298
Mir7656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chst2	0	0	0	0	0	0	0	0	0	0	0	0	5.140063978	0.388786554	3.787936921	0	0	0	0.828738226	0
LOC115487290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512232544	0
U2surp	0	0	0	6.130293069	0	0.021315948	43.82997366	0.113477766	4.500262561	10.39991877	0.100598709	28.06486257	1.131139623	37.36477278	0	2.38036974	23.67174486	21.46062951	6.122014399	9.752214349
Paqr9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567723	0	7.016059092	0	0	0	0	0	0.96257017	0	0.565492659	0	0	0	0	17.9691053	0	0	2.215482943	0	0
